county_name,year,avg_summer_tmax_f,max_summer_tmax_f,p95_tmax_f,p99_tmax_f,heatwave_days,station_day_count_tmax,station_count_tmax,avg_summer_tmin_f,max_summer_tmin_f,p95_tmin_f,hot_nights,station_day_count_tmin,station_count_tmin,max_consecutive_hot_days,state,county,county_fips,name,total_population,median_household_income,poverty_population,population_65_plus,pct_65_plus,pct_poverty,occupied_housing_units,renter_occupied_units,pct_renter_occupied,pct_white_alone,pct_black_alone,pct_asian_alone,heat_ed_rate,pandemic_year,tree_canopy_pct
Plumas,2022,85.53363636363636,111.02,99.806,104.0,132,704,6,50.46031117397455,73.94,64.58,0,707,6,7,6,63,6063,"Plumas County, California",19650.0,67885.0,2101.0,5814.0,29.587786259541986,10.692111959287532,8104.0,2081.0,25.6786771964462,87.77099236641222,1.7811704834605595,0.6412213740458015,,,24.31030713882894
Plumas,2023,82.51145695364238,105.08,98.06,101.98760000000004,61,604,6,48.95337748344371,71.06,60.08,0,604,6,3,6,63,6063,"Plumas County, California",19607.0,64946.0,2075.0,5848.0,29.826082521548425,10.582955067067884,8055.0,2031.0,25.214152700186222,87.06584383128475,1.3566583363084612,0.867037282603152,,,24.98271797168678
Plumas,2024,87.92075,109.94,100.94,105.08,188,720,6,51.54809986130375,71.96,64.94,0,721,6,12,6,63,6063,"Plumas County, California",19423.0,66031.0,2036.0,6114.0,31.478144467898883,10.482417752149512,8054.0,2048.0,25.428358579587783,83.74607424187819,1.6217886011429747,1.009112907377851,59.82,0.0,25.866840025181823
Riverside,2020,96.38113628677716,122.0,114.08,117.43520000000004,1668,2957,25,65.25360955056179,95.0,84.91999999999999,569,2848,24,23,6,65,6065,"Riverside County, California",2437864.0,70732.0,300424.0,352375.0,14.45425175481487,12.323246907948926,736413.0,239154.0,32.475526640621496,55.731328736959895,6.477309644836628,6.746233588091871,24.74,1.0,2.5972607107448926
Riverside,2021,95.58371687353235,123.08,111.92,118.04,1684,2981,25,66.96331584470094,95.0,86.0,630,2859,24,28,6,65,6065,"Riverside County, California",2409331.0,76066.0,283249.0,345478.0,14.339167179602969,11.756334019692604,740506.0,236037.0,31.875096217991484,51.15735446893764,6.485410265339217,6.796866017994206,26.5,1.0,2.5258633363135194
Riverside,2022,95.53255088195388,116.06,109.94,114.08,1665,2948,25,67.88955826086956,93.92,86.0,739,2875,24,16,6,65,6065,"Riverside County, California",2429487.0,84505.0,272432.0,359162.0,14.783450168698163,11.213560722901583,749976.0,236155.0,31.48834096024406,46.84190530758139,6.467414725824834,6.862601034704034,33.43,0.0,2.554814740642986
Riverside,2023,91.56372602739728,120.02,113.0,116.96,1284,2920,25,63.89303275801339,93.92,84.91999999999999,482,2839,24,21,6,65,6065,"Riverside County, California",2449909.0,89672.0,266955.0,371046.0,15.14529723348908,10.896527177131883,762234.0,237362.0,31.140305995271795,42.17021938365874,6.476444635290535,7.043363651466238,30.31,0.0,2.5850553084112184
Riverside,2024,96.62985074626866,123.98,114.08,118.04,1619,2814,24,67.19713473160327,96.98,87.98,722,2813,24,57,6,65,6065,"Riverside County, California",2478600.0,93074.0,259442.0,382888.0,15.447752763656904,10.46727991608166,775335.0,239349.0,30.87039795701213,37.613894940692326,6.363430969095457,7.08641975308642,44.11,0.0,2.617204754756554
Sacramento,2020,93.8167213114754,111.92,104.81,109.04,172,366,3,60.90327868852459,80.06,71.06,9,366,3,10,6,67,6067,"Sacramento County, California",1537948.0,70684.0,210174.0,216519.0,14.078434381396509,13.665871667962769,547519.0,233285.0,42.60765379831568,54.575902436233214,9.68069141479426,16.67572635745812,14.43,1.0,3.392946983835996
Sacramento,2021,93.44934426229509,113.0,105.08,109.35500000000002,179,366,3,59.49967213114754,73.04,67.73,0,366,3,8,6,67,6067,"Sacramento County, California",1571767.0,76422.0,205590.0,221100.0,14.066970486083497,13.080183004223908,559036.0,236018.0,42.21874798760724,52.08074733723256,9.673889323290284,16.860832426180217,15.39,1.0,3.37100611088003
Sacramento,2022,94.31491803278688,116.06,107.06,114.08,186,366,3,61.72803278688525,80.96,69.98,4,366,3,12,6,67,6067,"Sacramento County, California",1579211.0,84010.0,204388.0,230399.0,14.589500706365394,12.942412381879306,563856.0,235192.0,41.71135892852076,49.75262963593845,9.622526692126636,17.20555391268171,17.69,0.0,3.398049204316491
Sacramento,2023,90.58459016393442,109.04,105.98,107.96,120,366,3,60.159180327868846,75.92,69.08,3,366,3,6,6,67,6067,"Sacramento County, California",1584047.0,88724.0,197472.0,236467.0,14.928029281959438,12.466296770234722,568223.0,235080.0,41.37108142401839,47.15908050708092,9.528947057757756,17.48792807284127,19.75,0.0,3.4606268890575604
Sacramento,2024,94.96901639344264,113.0,107.06,111.02,196,366,3,61.45950819672131,78.08,71.06,10,366,3,17,6,67,6067,"Sacramento County, California",1594006.0,92175.0,196831.0,243370.0,15.267822078461435,12.348196932759349,571057.0,233991.0,40.97506903864237,44.45679627303787,9.370416422522876,17.836005636114294,27.36,0.0,3.577057161674563
San Benito,2020,86.35893961708395,116.96,102.92,111.02,165,679,6,57.8240353460972,84.91999999999999,73.13000000000002,24,679,6,5,6,69,6069,"San Benito County, California",61547.0,85808.0,5709.0,7812.0,12.692738882480056,9.275837977480624,18389.0,6376.0,34.672902278536085,73.36994492014233,0.8497570962029019,2.8352316116138887,,,9.099107811197891
San Benito,2021,86.87559766763849,111.02,104.0,109.04,161,686,6,58.31148688046648,82.04,73.94,30,686,6,4,6,69,6069,"San Benito County, California",63329.0,95606.0,4875.0,8066.0,12.736660929432016,7.69789511913973,19144.0,6200.0,32.386126201420815,62.71218557059167,0.9505913562506908,3.123371599109413,,,9.04198567818596
San Benito,2022,87.28042016806722,114.08,104.0,109.94,178,714,6,58.69067226890756,84.91999999999999,75.02,38,714,6,10,6,69,6069,"San Benito County, California",64753.0,104451.0,4832.0,8524.0,13.163868855497045,7.462202523435208,19852.0,6765.0,34.07717106588757,53.84152085617655,0.9528516053310272,3.209117724275324,,,9.034567857507204
San Benito,2023,82.685,113.0,100.94,105.98,103,732,6,55.52909836065575,80.06,71.06,13,732,6,2,6,69,6069,"San Benito County, California",66056.0,108289.0,5118.0,8900.0,13.47341649509507,7.747971418190626,20188.0,6575.0,32.56885278383198,45.14957006176578,1.0339711759719028,3.463727746154778,,,9.045124015715134
San Benito,2024,87.94975409836066,116.06,104.0,110.68519999999994,200,732,6,57.92393442622951,82.94,75.02,42,732,6,7,6,69,6069,"San Benito County, California",67290.0,114394.0,4465.0,9234.0,13.722692822113242,6.635458463367513,20561.0,6591.0,32.05583386022081,36.58790310595928,0.9496210432456532,3.932233615693268,19.54,0.0,9.10911297690845
San Bernardino,2020,94.93048820625344,123.08,111.92,116.96,1949,3646,31,65.17575308641975,96.08,82.94,689,3645,30,21,6,71,6071,"San Bernardino County, California",2162532.0,65761.0,315656.0,250032.0,11.562002319503248,14.59659325272412,640090.0,255316.0,39.88751581808808,56.06760963537187,8.162792504342132,7.394896352978823,18.34,1.0,1.1359497361077238
San Bernardino,2021,94.81408287292815,122.0,111.02,116.06,1972,3620,30,67.5171168185584,98.06,84.91999999999999,975,3621,30,28,6,71,6071,"San Bernardino County, California",2171071.0,70287.0,302798.0,250907.0,11.556830707056562,13.946941394362506,651743.0,257494.0,39.508517928079016,50.7227538850641,8.02226182377269,7.498418983073331,19.55,1.0,1.0799533887408863
San Bernardino,2022,93.57933490288406,118.04,109.04,114.08,1696,3398,28,67.28624522199352,95.0,84.02,892,3401,28,17,6,71,6071,"San Bernardino County, California",2180563.0,77423.0,294246.0,259927.0,11.920178412639304,13.494038007615464,659928.0,256823.0,38.91682122898256,44.73436447376205,7.876956547460449,7.753181173852807,23.66,0.0,1.0946266541599652
San Bernardino,2023,90.91256729377712,122.0,111.02,118.04,1395,3455,29,64.02125216387768,96.98,82.94,663,3466,29,20,6,71,6071,"San Bernardino County, California",2187816.0,82184.0,291226.0,269001.0,12.295412411281388,13.311265664022931,668004.0,256923.0,38.46129663894228,39.11000742292771,8.010271430504211,8.125774745225375,21.95,0.0,1.119918274285287
San Bernardino,2024,95.75148640483384,123.08,113.0,116.96,1863,3310,28,67.184043915828,96.08,86.0,942,3279,27,37,6,71,6071,"San Bernardino County, California",2197104.0,85478.0,287814.0,276984.0,12.60677692089223,13.099698512223362,674915.0,256079.0,37.942407562433786,32.93112205885566,7.831900538162964,8.371656507839411,33.23,0.0,1.135714337051642
San Diego,2020,86.35303200692042,122.0,105.84499999999952,114.77299999999958,964,4624,40,61.1080701754386,98.06,75.02,274,4617,40,3,6,73,6073,"San Diego County, California",3323970.0,82426.0,353841.0,467737.0,14.071637228976194,10.64513217628318,1130703.0,521353.0,46.108748274303686,66.59530621515837,4.935122759832369,11.989458388613617,8.01,1.0,9.514795886201512
San Diego,2021,85.30783957456238,122.0,102.56,113.0,806,4513,38,62.41119131975199,96.98,75.02,232,4516,38,1,6,73,6073,"San Diego County, California",3296317.0,88240.0,344458.0,464864.0,14.102527153790124,10.449783804166891,1139899.0,523706.0,45.943193212732005,61.98520955357145,4.90335122501871,11.960591168871195,7.55,1.0,9.484698856389208
San Diego,2022,85.43583509513742,116.96,102.02,111.02,815,4730,40,62.944352791878174,96.98,75.92,284,4728,40,2,6,73,6073,"San Diego County, California",3289701.0,96974.0,338752.0,481993.0,14.651574717580718,10.297349211980055,1149157.0,525840.0,45.75876055230052,57.75208749974542,4.819678140961747,12.088849412150225,9.97,0.0,9.617505542131411
San Diego,2023,81.58655717255718,120.92,100.04,113.0,672,4810,40,60.03490644490645,98.06,73.04,185,4810,40,0,6,73,6073,"San Diego County, California",3282782.0,102285.0,330602.0,493837.0,15.04324685586798,10.070787521072068,1159822.0,527628.0,45.49215310625251,53.010525828398,4.709298393862279,12.216985471469016,7.26,0.0,9.901645671093982
San Diego,2024,85.8652772887324,123.98,105.98,114.08,954,4544,39,61.99300572939621,96.08,75.92,286,4538,38,5,6,73,6073,"San Diego County, California",3288774.0,106268.0,328769.0,507734.0,15.43839740888246,9.996703938914624,1171278.0,532140.0,45.43242509464021,48.42555310884846,4.651246938828877,12.373395070625104,13.71,0.0,10.123070673155384
San Francisco,2020,68.28023952095808,100.04,81.716,92.0192,1,167,2,53.94821428571428,71.06,60.665,0,168,2,1,6,75,6075,"San Francisco County, California",874784.0,119136.0,87125.0,138157.0,15.79327011010718,9.959601455902256,362141.0,224462.0,61.98193521307999,44.86547536306105,5.136125032007902,34.3329324724732,5.85,1.0,7.458507688612993
San Francisco,2021,64.85432692307693,84.02,73.94,82.94,0,208,2,51.93435406698565,62.06,57.92,0,209,2,0,6,75,6075,"San Francisco County, California",865933.0,126187.0,87874.0,137953.0,15.9311401690431,10.147898278504226,361222.0,223174.0,61.78305861769216,43.427840260158696,5.212297025289486,34.37679358564692,3.23,1.0,7.348189009613495
San Francisco,2022,68.45885245901638,98.06,81.98599999999999,91.751,1,122,1,55.84557377049181,64.04,60.98,0,122,1,1,6,75,6075,"San Francisco County, California",851036.0,136689.0,87849.0,142119.0,16.699528574584388,10.322595048858098,360842.0,221725.0,61.44656109876345,41.88706470701592,5.1769842873861975,34.79547281196096,3.46,0.0,7.331530954581511
San Francisco,2023,64.66874418604651,87.08000000000001,73.30999999999999,82.1083999999999,0,215,2,55.02911627906977,62.06,60.08,0,215,2,0,6,75,6075,"San Francisco County, California",836321.0,141446.0,87135.0,143605.0,17.17103839315287,10.4188463520586,362650.0,223040.0,61.502826416655175,40.49162941023841,5.08740065118537,34.97185889150219,2.89,0.0,7.346762631812592
San Francisco,2024,64.59598130841123,89.06,75.335,85.8596,0,214,2,54.24632558139535,60.08,57.92,0,215,2,0,6,75,6075,"San Francisco County, California",830235.0,140970.0,91125.0,146510.0,17.646810842713208,10.97580805434606,363970.0,224913.0,61.79437865758168,39.066288460496125,4.978469951278855,35.19087969068998,4.16,0.0,7.414006156712345
San Joaquin,2020,93.8748051948052,113.0,105.08,109.67,101,231,2,59.73948051948052,80.06,70.52000000000001,4,231,2,13,6,77,6077,"San Joaquin County, California",751615.0,68628.0,100689.0,95949.0,12.76571116861691,13.396353186139182,231092.0,97711.0,42.2822944974296,51.51107947552936,7.066915907745322,15.891912747882891,17.08,1.0,4.015517785213599
San Joaquin,2021,92.2553781512605,107.96,102.02,106.6604,96,238,2,56.923949579831934,69.98,66.02,0,238,2,8,6,77,6077,"San Joaquin County, California",771406.0,74962.0,101951.0,97523.0,12.642240272956135,13.216257068262369,234662.0,95927.0,40.87879588514544,46.45841489436173,6.979852373458334,16.53253928540872,18.58,1.0,4.040666091591606
San Joaquin,2022,93.72444444444444,114.98,105.08,111.92,119,243,2,61.38592592592593,84.91999999999999,69.98,5,243,2,13,6,77,6077,"San Joaquin County, California",779445.0,82837.0,98352.0,101414.0,13.011052736241812,12.618209110328504,237423.0,95032.0,40.02645068085232,42.09161647069389,7.0296172276427455,17.17504121522365,23.34,0.0,4.367356959401273
San Joaquin,2023,91.00901639344262,109.04,102.92,107.573,83,244,2,58.393606557377055,73.04,68.0,0,244,2,16,6,77,6077,"San Joaquin County, California",787416.0,88531.0,97063.0,104481.0,13.268843914779485,12.326775173478822,241373.0,92851.0,38.46784851661122,37.09119448931696,6.990967925467606,17.861841771058753,24.77,0.0,4.73779495599022
San Joaquin,2024,94.67762295081968,111.02,105.845,109.553,124,244,2,59.67426229508197,78.08,71.06,6,244,2,16,6,77,6077,"San Joaquin County, California",797334.0,92179.0,97455.0,107730.0,13.511276328364277,12.222606837285252,245250.0,93220.0,38.01019367991845,31.9211271562482,6.8894591225258175,18.59810317884349,30.63,0.0,5.301896166930979
San Luis Obispo,2020,87.88572992700729,116.96,104.0,111.02,338,1096,9,56.42032967032967,91.94,71.96,36,1092,9,8,6,79,6079,"San Luis Obispo County, California",282517.0,77948.0,29547.0,56700.0,20.06958873271343,10.458485684047332,106244.0,39609.0,37.28116411279696,82.5780395516022,1.7220202678068932,3.737474205092083,12.56,1.0,9.2853176454809
San Luis Obispo,2021,87.73479927007298,114.08,104.27,109.04,365,1096,9,56.85116788321167,82.04,73.04,34,1096,9,5,6,79,6079,"San Luis Obispo County, California",282771.0,82514.0,32077.0,57234.0,20.240406548054786,11.343808240590445,106790.0,40139.0,37.58685270156381,79.8603817223124,1.4983856194588554,3.5848796375865986,12.68,1.0,9.266822914267408
San Luis Obispo,2022,89.10065573770493,113.0,105.08,109.94,372,1098,9,58.14758432087512,87.08000000000001,73.94,48,1097,9,9,6,79,6079,"San Luis Obispo County, California",281712.0,90158.0,33728.0,59439.0,21.099207701482364,11.972510933151588,108099.0,41068.0,37.99110075023821,76.79971034247743,1.2374339751235304,3.781166581473277,19.2,0.0,9.306143033511969
San Luis Obispo,2023,84.06233363719235,111.92,102.92,107.06,222,1097,9,55.169836065573776,80.96,71.06,21,1098,9,4,6,79,6079,"San Luis Obispo County, California",281486.0,93398.0,34424.0,60708.0,21.566969582856697,12.229382633594565,108897.0,41494.0,38.10389634241531,72.37944338261939,1.1329160242427687,3.7142166928373,17.56,0.0,9.39715000114381
San Luis Obispo,2024,89.45868852459016,114.08,105.98,109.94,394,1098,9,57.28508196721311,82.94,73.94,49,1098,9,10,6,79,6079,"San Luis Obispo County, California",281555.0,97446.0,34565.0,62338.0,22.14061195858713,12.276464633908118,109503.0,41517.0,37.91402975260952,69.34737440286978,1.160341673918062,3.718989185061533,13.03,0.0,9.514331314482298
San Mateo,2020,76.50844262295082,113.0,96.08,104.0,44,732,6,54.663950617283945,73.94,62.96,0,729,6,2,6,81,6081,"San Mateo County, California",765623.0,128091.0,46923.0,123817.0,16.172058571908106,6.128734377102046,263351.0,105648.0,40.11680229047925,48.31673029676486,2.3646102585737365,29.39135841007911,5.66,1.0,35.07336474975068
San Mateo,2021,75.01950000000001,107.06,91.04,96.80899999999995,19,720,6,53.733,66.02,60.08,0,720,6,0,6,81,6081,"San Mateo County, California",762488.0,136837.0,46644.0,123869.0,16.2453704189443,6.11734217456537,264892.0,106611.0,40.24696857587243,45.86393490782806,2.360561739988039,29.884011289358,3.22,1.0,32.7338911412059
San Mateo,2022,75.45411764705882,111.92,93.02,104.0,33,731,6,54.12811554332875,77.0,60.98,1,727,6,2,6,81,6081,"San Mateo County, California",754250.0,149907.0,48137.0,127520.0,16.906861120318197,6.382101425256878,264323.0,106955.0,40.46375078975345,43.43718926085515,2.2854491216440174,30.5169373549884,7.32,0.0,32.951704068244446
San Mateo,2023,73.16976744186046,100.04,89.06,95.0,11,731,6,53.792065663474695,66.02,60.98,0,731,6,0,6,81,6081,"San Mateo County, California",745100.0,156000.0,47945.0,128893.0,17.29875184538988,6.434706750771708,264424.0,108180.0,40.91156627235047,40.6903771305865,2.2190310025499933,30.79022949939605,4.35,0.0,33.28415967893511
San Mateo,2024,75.08509589041097,105.08,93.92,98.06,29,730,6,53.146409903713895,66.92,60.08,0,727,6,0,6,81,6081,"San Mateo County, California",742340.0,158855.0,49359.0,132242.0,17.81420912250451,6.649109572433116,264419.0,109812.0,41.52954212821317,37.84034270011046,2.126384136648975,31.383328393997363,4.6,0.0,33.67744373873526
Santa Barbara,2020,80.05459645669292,120.02,100.04,109.66100000000004,282,2032,17,56.64611275964392,98.06,69.08,37,2022,17,2,6,83,6083,"Santa Barbara County, California",444895.0,78925.0,54621.0,68020.0,15.289000775463874,12.2772789085065,148309.0,70805.0,47.74153962335394,71.82526214050506,1.904719091021477,5.5469268029535055,4.43,1.0,13.577363540579922
Santa Barbara,2021,79.32924444444444,111.02,100.94,105.98,301,2025,17,56.507644444444445,82.94,68.0,32,2025,17,0,6,83,6083,"Santa Barbara County, California",447651.0,84356.0,57269.0,68221.0,15.239773841675769,12.793225079358695,147446.0,69883.0,47.39565671500075,65.88525436109826,1.881599728359816,5.502724220430648,4.44,1.0,13.769088850733176
Santa Barbara,2022,80.70478539713864,114.08,101.6959999999998,107.96,324,2027,17,57.44521224086871,89.06,69.98,41,2026,17,3,6,83,6083,"Santa Barbara County, California",445213.0,92332.0,57513.0,70948.0,15.935743116216283,12.918086399094369,148032.0,69864.0,47.19520103761349,60.7926992248654,1.8937003187238468,5.4641261598381,9.59,0.0,13.99601488821412
Santa Barbara,2023,77.4895741405849,109.04,100.04,104.0,175,1949,17,56.41091841970241,82.04,66.02,29,1949,17,0,6,83,6083,"Santa Barbara County, California",443975.0,95977.0,58387.0,71982.0,16.213075060532688,13.150965707528576,148960.0,70206.0,47.13077336197637,54.2631904949603,1.6820766935075175,5.32890365448505,5.35,0.0,14.416072998224452
Santa Barbara,2024,80.04681034482758,114.08,102.02,107.96,328,2088,18,56.59706896551724,89.96000000000001,69.98,47,2088,18,2,6,83,6083,"Santa Barbara County, California",443701.0,98161.0,62400.0,73710.0,16.612538623983266,14.063524761044036,149608.0,71264.0,47.63381637345597,48.03550138494166,1.7061038852740924,5.340082623207971,7.02,0.0,14.702011897298524
Santa Clara,2020,83.19311827956989,111.92,98.06,105.08,76,837,7,59.8231654676259,84.91999999999999,73.04,29,834,7,3,6,85,6085,"Santa Clara County, California",1924379.0,130890.0,135771.0,259988.0,13.51022849449095,7.05531498732838,635314.0,277086.0,43.614023931473255,41.64361594051899,2.462041001278854,37.66695645712201,6.25,1.0,21.724389579648395
Santa Clara,2021,82.56921269095182,105.98,95.0,100.94,47,851,7,59.19374853113983,84.91999999999999,73.94,33,851,7,2,6,85,6085,"Santa Clara County, California",1932022.0,140258.0,126551.0,261889.0,13.555176907923409,6.5501842111528745,646847.0,283743.0,43.86555089534311,39.02786821268081,2.459495802842825,38.12844781270607,5.88,1.0,19.681301319602134
Santa Clara,2022,82.53481481481481,113.0,96.98,106.20320000000008,66,729,6,59.20543209876544,89.06,73.04,29,729,6,6,6,85,6085,"Santa Clara County, California",1916831.0,153792.0,129834.0,269943.0,14.082775163799,6.773367083483104,650352.0,288801.0,44.40687504612886,36.17715907140484,2.3913427944351904,38.93827885713451,8.84,0.0,19.611042128520303
Santa Clara,2023,78.68221311475409,109.04,93.02,97.72519999999994,24,732,7,57.16084815321478,82.04,71.96,24,731,7,1,6,85,6085,"Santa Clara County, California",1903297.0,159674.0,128470.0,273921.0,14.391920966617402,6.749866153311858,654467.0,292557.0,44.70156631273999,33.20369863452735,2.3813939705679146,39.49425654535262,7.12,0.0,19.817234397093788
Santa Clara,2024,83.33459905660378,107.96,96.08,101.51239999999996,81,848,7,61.06596698113208,82.94,75.60499999999998,54,848,7,2,6,85,6085,"Santa Clara County, California",1902047.0,164281.0,132836.0,282010.0,14.82665780603739,6.9838442478025,659353.0,296206.0,44.92373584407745,29.8696614752422,2.308933480613255,40.49905181102255,10.89,0.0,20.000705800823862
Santa Cruz,2020,79.82224887556222,120.92,98.96,110.30720000000004,65,667,6,55.18690582959641,86.0,66.92,11,669,6,3,6,87,6087,"Santa Cruz County, California",273170.0,89986.0,31120.0,44913.0,16.44141011091994,11.39217337189296,96275.0,38181.0,39.65827057907037,71.67002233041696,1.2710034044734049,4.965040084928799,7.53,1.0,51.17768541217954
Santa Cruz,2021,78.33892116182572,113.0,95.0,102.02,39,723,6,55.114834254143645,82.04,68.91800000000002,11,724,6,1,6,87,6087,"Santa Cruz County, California",272138.0,96093.0,28396.0,45785.0,16.8241847885999,10.434411952759262,96476.0,38155.0,39.548696048758245,68.53250924163476,1.1284715842697457,4.941610506434236,4.76,1.0,42.6508696683677
Santa Cruz,2022,81.16124590163935,116.96,98.96,107.96,66,610,5,54.49262295081967,84.91999999999999,69.08,6,610,5,5,6,87,6087,"Santa Cruz County, California",268571.0,104409.0,29302.0,47668.0,17.74875172673148,10.9103365590477,96487.0,38635.0,40.041663643806935,65.74499852925297,1.057076154908758,4.901124842220493,11.3,0.0,43.76767674418244
Santa Cruz,2023,76.72144262295082,102.92,96.08,99.94279999999998,39,610,5,53.842262295081966,78.08,64.94,6,610,5,0,6,87,6087,"Santa Cruz County, California",266021.0,109266.0,28613.0,48784.0,18.338401855492613,10.755917765890665,96873.0,38771.0,40.02250369039877,62.82661895113544,0.9566913890256784,4.739475454945286,7.31,0.0,44.85959782974441
Santa Cruz,2024,79.15816326530613,105.08,96.08,100.04,39,588,5,54.96768421052632,84.02,71.55499999999995,13,570,5,1,6,87,6087,"Santa Cruz County, California",264926.0,111093.0,29478.0,50275.0,18.97699735020345,11.126880713859718,96898.0,38819.0,40.061714380069766,60.02053403591946,0.8304205702724535,4.892309550591486,5.92,0.0,45.88030720994385
Shasta,2020,90.42625282167045,113.0,105.08,109.94,655,1772,15,59.60216338028169,84.91999999999999,73.04,51,1775,15,8,6,89,6089,"Shasta County, California",179267.0,57139.0,26504.0,36923.0,20.596651921435623,14.784650828094406,70845.0,24607.0,34.73357329381043,85.11661376605845,1.066565514009829,3.2197783194899228,21.17,1.0,35.27856782080157
Shasta,2021,92.51553873034362,116.06,107.06,111.77599999999993,851,1717,15,60.63216074548631,87.98,75.02,90,1717,15,20,6,89,6089,"Shasta County, California",181935.0,61937.0,25365.0,37180.0,20.43586995355484,13.941792398384036,71314.0,25286.0,35.457273466640494,83.25226042267843,1.1317228680572733,3.311072635831478,50.64,1.0,34.58318032427754
Shasta,2022,90.26170454545456,116.06,107.06,111.38900000000008,741,1760,15,59.58009090909091,89.06,75.02,89,1760,15,17,6,89,6089,"Shasta County, California",181852.0,68347.0,23753.0,38339.0,21.08252864967116,13.061720519983282,71107.0,24850.0,34.94733289268286,81.75164419417989,0.9667201900446516,3.071178760750501,40.64,0.0,34.220714517854105
Shasta,2023,87.38030508474577,113.0,104.0,109.31899999999996,480,1770,15,58.25457627118645,82.94,73.04,62,1770,15,10,6,89,6089,"Shasta County, California",181554.0,71931.0,23179.0,38580.0,21.24987606992961,12.767000451656257,71473.0,24762.0,34.645250654093154,80.17779834098945,0.8889917049472885,3.4083523359441266,45.59,0.0,34.478935186897814
Shasta,2024,91.8383430571762,120.02,107.96,114.08,766,1714,15,60.629279437609846,86.0,75.92,114,1707,15,15,6,89,6089,"Shasta County, California",181436.0,72636.0,23705.0,39009.0,21.50014330121916,13.065213077889725,71232.0,24538.0,34.4480008984726,78.2364029189356,0.9099627416830176,3.513635662161864,50.14,0.0,34.49441985372124
Sierra,2020,80.74433763188745,102.92,93.92,97.49840000000002,26,853,7,46.85487058823529,73.04,62.96,0,850,7,0,6,91,6091,"Sierra County, California",2898.0,52103.0,271.0,817.0,28.19185645272601,9.35127674258109,1250.0,333.0,26.640000000000004,93.92684610075916,0.10351966873706,0.0,,,42.85936414761994
Sierra,2021,82.83736670293797,102.92,96.08,99.6152,63,919,8,48.74998911860718,73.94,64.94,0,919,8,1,6,91,6091,"Sierra County, California",3079.0,56152.0,249.0,855.0,27.768756089639496,8.087041247158169,1151.0,243.0,21.112076455256297,90.15914257875932,0.0649561545956479,0.0,,,42.39595753967725
Sierra,2022,79.8629411764706,104.0,93.92,97.87640000000005,40,918,8,47.70298800436205,77.0,64.04,1,917,8,0,6,91,6091,"Sierra County, California",2916.0,61108.0,359.0,909.0,31.17283950617284,12.311385459533607,1135.0,195.0,17.180616740088105,89.16323731138546,0.2400548696844993,0.0,,,42.40978154581324
Sierra,2023,77.0142105263158,102.02,91.94,96.98,25,950,8,45.34365930599369,73.04,59.0,0,951,8,0,6,91,6091,"Sierra County, California",2731.0,60000.0,325.0,942.0,34.49285975833028,11.90040278286342,1206.0,262.0,21.72470978441128,90.40644452581472,0.2929329915781765,0.0,,,42.49816017522759
Sierra,2024,81.23156862745098,105.08,95.0,98.96,52,918,8,47.56217391304347,75.92,64.04,2,920,8,1,6,91,6091,"Sierra County, California",2746.0,63355.0,114.0,963.0,35.06919155134741,4.151493080844865,1219.0,340.0,27.891714520098443,86.41660597232338,0.291332847778587,0.0,,,42.42782801197643
Siskiyou,2020,85.7701759044142,111.02,100.94,105.08,622,3013,27,52.0915171723908,75.02,64.94,1,2999,27,3,6,93,6093,"Siskiyou County, California",43516.0,47403.0,7294.0,10983.0,25.23899255446273,16.761650887030058,19195.0,6536.0,34.050533993227404,83.17630296902288,1.5350675613567424,1.257008916260686,,,34.91476292930156
Siskiyou,2021,87.29173985920215,116.06,102.92,107.06,837,2983,28,53.89293762575453,77.0,68.0,3,2982,28,11,6,93,6093,"Siskiyou County, California",44151.0,49857.0,7309.0,11250.0,25.480736563158253,16.554551425788773,18598.0,6164.0,33.143348747177114,81.78750198183506,1.7281601775724218,1.4722203347602545,,,33.093301026603115
Siskiyou,2022,85.99780093424363,118.94,102.92,109.04,711,2783,27,53.541960502692994,80.96,68.0,15,2785,27,8,6,93,6093,"Siskiyou County, California",44049.0,53898.0,7289.0,11610.0,26.357011509909416,16.547481214102476,18768.0,6024.0,32.09718670076726,79.98592476560195,1.6095711593906787,1.607300960294218,33.01,0.0,31.621835125402544
Siskiyou,2023,83.24647605432452,113.0,100.04,105.98,417,2798,27,51.75084466714387,75.92,64.94,2,2794,27,4,6,93,6093,"Siskiyou County, California",43834.0,55499.0,7196.0,11903.0,27.15472008030296,16.41648035771319,18907.0,5728.0,30.295657692917967,79.4360542044988,1.6790619154081303,1.6174658940548432,,,31.37970377827272
Siskiyou,2024,86.65878392305049,114.98,102.92,107.96,731,2911,26,53.24247422680413,78.08,68.0,12,2910,26,10,6,93,6093,"Siskiyou County, California",43466.0,59095.0,7037.0,12101.0,27.840150922560163,16.189665485666957,19079.0,5876.0,30.798259866869333,77.46744581972116,1.361984079510422,1.840519026365435,55.08,0.0,31.21412875920736
Solano,2020,92.36542016806725,113.0,105.08,111.02,202,476,4,59.08832298136646,78.98,69.98,11,483,4,8,6,95,6095,"Solano County, California",444538.0,84638.0,39388.0,69968.0,15.739486838020596,8.860434878458085,151191.0,57352.0,37.93347487615004,50.67238346328098,13.72008692170298,15.5597496726939,14.69,1.0,3.485121709859901
